id,time,c
3430,16,905
3430,17,534
3430,18,154
3430,19,404
3430,20,608
3430,21,548
3430,22,59
3430,23,548
3434,1,265
3434,2,1079
3434,3,408
3434,4,593
3434,5,2533
3434,6,1690
3434,7,1696
3434,8,1420
3434,9,2688
3434,10,2802
3434,11,111
3434,12,1872
3434,13,628
3434,14,512
3434,15,2445
3434,16,2132
3434,17,2444
3434,18,121
3434,19,1185
3434,20,231
3434,21,4676
3434,22,1375
3434,23,24650
3434,24,2501
3434,25,1576
3434,26,1465
3434,27,2964
3434,28,2289
3434,29,100
3434,30,2160
3434,31,341
3434,32,1363
3434,33,3
3434,34,2328
3434,35,9
3434,36,430
3434,37,354
3434,38,2548
3434,39,705
3434,40,107
3434,41,27
3434,42,2120
3434,43,666
3434,44,113
3434,45,495
3434,46,236
3434,47,2120
3434,48,1720
3434,49,4879
3434,50,1807
3434,51,110
3434,52,326
3434,53,157
3434,54,1683
3434,55,621
3434,56,634
3434,57,16
3434,58,723
3434,59,382
3434,60,147
3434,61,3
3434,62,3911
3434,63,1630
3434,64,4483
3434,65,1137
3434,66,1125
3434,67,3595
3434,68,387
3434,69,2270
3434,70,4209
3434,71,1374
3434,72,1679
3434,73,3954
3434,74,1147
3434,75,3641
3434,76,2092
3434,77,783
3434,78,1005
3434,79,1476
3434,80,1587
3434,81,453
3434,82,1058
3434,83,762
3434,84,627
3434,85,929
3434,86,1202
3434,87,1165
3434,88,1024
3434,89,96
3434,90,225
3434,91,324
3434,92,942
3434,93,1215
3434,94,618
3434,95,90
3434,96,1839
3434,97,363
3434,98,608
3434,99,940
3434,100,736
3434,101,2082
3434,102,463
3434,103,412
3434,104,1012
3434,105,2189
3434,106,12304
3434,107,872
3434,108,136
3434,109,2812
3434,110,133
3434,111,55
3434,112,5570
3434,113,1367
3434,114,2851
3434,115,1626
3434,116,4355
3434,117,31
3434,118,66
3434,119,4
3434,120,44
3434,121,55
3434,122,346
3434,123,3392
3434,124,18
3434,125,43
3434,126,3038
3434,127,1028
3434,128,248
3434,129,284
3434,130,88
3434,131,7298
3434,132,874
3434,133,401
3434,134,1777
3434,135,1666
3434,136,230
3434,137,400
3436,1,1399
3436,2,170
3437,1,6
3437,2,9
3437,3,294
3437,4,33
3437,5,37
3437,6,10
3437,7,1889
3437,8,18
3437,9,322
3437,10,58
3437,11,42
3437,12,736
3437,13,36
3437,14,9
3437,15,45
3437,16,6
3437,17,122
3437,18,52
3437,19,350
3437,20,58
3437,21,171
3437,22,92
3437,23,18
3437,24,351
3437,25,3
3437,26,109
3437,27,44
3437,28,10
3437,29,9
3437,30,18
3437,31,38
3437,32,216
3437,33,3
3437,34,302
3437,35,12
3437,36,24
3437,37,234
3437,38,74
3437,39,37
3437,40,193
3437,41,18
3437,42,12
3437,43,12
3437,44,37
3437,45,20
3437,46,162
3437,47,39
3437,48,24
3437,49,54
3437,50,256
3437,51,81
3437,52,36
3437,53,24
3437,54,33
3437,55,138
3437,56,36
3437,57,448
3437,58,736
3437,59,102
3437,60,111
3437,61,137
3437,62,99
3437,63,57
3437,64,114
3437,65,227
3437,66,57
3437,67,43
3437,68,42
3437,69,53
3437,70,48
3437,71,593
3437,72,162
3437,73,100
3437,74,28
3438,1,6
3438,2,271
3438,3,345
3438,4,113
3438,5,38
3438,6,132
3438,7,13
3438,8,204
3438,9,58
3438,10,12
3438,11,141
3438,12,27
3438,13,118
3438,14,9
3438,15,12
3438,16,113
3438,17,34
3438,18,694
3438,19,270
3438,20,854
3438,21,75
3438,22,22
3438,23,38
3438,24,67
3438,25,197
3438,26,1339
3438,27,61
3438,28,274
3438,29,89
3438,30,78
3438,31,21
3438,32,33
3438,33,679
3438,34,300
3438,35,27
3438,36,81
3438,37,189
3438,38,285
3438,39,398
3438,40,439
3438,41,177
3438,42,508
3438,43,206
3438,44,3
3438,45,9
3438,46,181
3438,47,292
3438,48,46
3438,49,15
3438,50,23
3438,51,183
3442,1,12
3442,2,19
3442,3,18
3442,4,86
3442,5,187
3442,6,1356
3442,7,6
3442,8,495
3442,9,132
3442,10,9
3442,11,270
3442,12,243
3442,13,72
3442,14,30
3442,15,132
3442,16,654
3442,17,25
3442,18,22
3442,19,15
3442,20,45
3442,21,54
3442,22,85
3455,1,728
3455,2,1385
3455,3,615
3455,4,937
3455,5,677
3455,6,2402
3455,7,1923
3455,8,1250
3455,9,1010
3455,10,1150
3455,11,1051
3455,12,534
3455,13,1035
3455,14,1378
3455,15,1319
3455,16,1652
3455,17,1084
3455,18,654
3455,19,1049
3455,20,369
3455,21,2324
3455,22,2431
3455,23,466
3455,24,1683
3455,25,838
3455,26,5602
3455,27,1481
3455,28,1423
3455,29,654
3455,30,1495
3455,31,737
3455,32,925
3455,33,1867
3455,34,511
3455,35,621
3455,36,737
3455,37,3870
3455,38,1019
3455,39,829
3455,40,1137
3455,41,966
3455,42,1661
3455,43,1189
3455,44,1968
3455,45,550
3455,46,1063
3455,47,1975
3455,48,521
3455,49,2031
3455,50,2108
3455,51,636
3455,52,103
3455,53,3753
3455,54,279
3455,55,863
3455,56,419
3455,57,723
3455,58,1002
3455,59,1355
3455,60,1344
3455,61,610
3455,62,1433
3455,63,1542
3455,64,5341
3455,65,303
3455,66,591
3455,67,965
3455,68,4086
3455,69,1018
3455,70,1559
3455,71,814
3455,72,1550
3455,73,4283
3455,74,2132
3455,75,351
3455,76,2689
3455,77,2149
3455,78,3643
3455,79,1411
3455,80,407
3455,81,582
3455,82,131
3455,83,551
3455,84,893
3455,85,548
3455,86,299
3455,87,686
3455,88,913
3455,89,1867
3455,90,1892
3455,91,213
3455,92,886
3455,93,507
3455,94,999
3455,95,183
3455,96,1991
3455,97,668
3455,98,398
3455,99,336
3455,100,430
3455,101,334
3455,102,494
3455,103,506
3455,104,590
3455,105,395
3455,106,524
3455,107,265
3455,108,340
3455,109,514
3455,110,190
3455,111,1312
3455,112,62
3455,113,840
3455,114,207
3455,115,998
3455,116,321
3455,117,186
3455,118,1335
3455,119,154
3455,120,883
3455,121,180
3455,122,818
3455,123,207
3455,124,1033
3455,125,102
3455,126,844
3455,127,232
3455,128,294
3455,129,979
3455,130,69
3455,131,1780
3455,132,1388
3455,133,506
3455,134,444
3455,135,23
3455,136,1089
3455,137,1558
3455,138,260
3455,139,338
3455,140,1138
3455,141,348
3455,142,583
3455,143,457
3455,144,385
3455,145,641
3455,146,280
3455,147,455
3455,148,243
3455,149,425
3455,150,116
3455,151,168
3455,152,175
3455,153,72
3455,154,10
3455,155,1071
3455,156,228
3455,157,135
3455,158,437
3455,159,9
3455,160,895
3455,161,587
3455,162,170
3455,163,292
3455,164,587
3455,165,43
3455,166,33
3455,167,447
3455,168,52
3455,169,30
3455,170,36
3455,171,48
3455,172,24
3455,173,61
3455,174,55
3455,175,218
3455,176,116
3455,177,121
3455,178,199
3457,1,6
3457,2,51
3457,3,54
3457,4,38
3457,5,205
3457,6,327
3457,7,24
3470,1,30
3470,2,171
3470,3,55
3470,4,96
3470,5,82
3470,6,111
3470,7,13
3470,8,19
3470,9,516
3470,10,303
3470,11,1679
3470,12,391
3470,13,62
3470,14,112
3470,15,144
3470,16,9
3470,17,51
3475,1,54
3475,2,51
3475,3,39
3475,4,265
3475,5,85
3475,6,148
3475,7,97
3475,8,54
3475,9,39
3475,10,266
3475,11,145
3475,12,3
3475,13,48
3475,14,131
3475,15,12
3475,16,144
3475,17,229
3475,18,21
3475,19,54
3475,20,39
3475,21,151
3475,22,204
3475,23,103
3475,24,72
3475,25,96
3475,26,13
3475,27,27
3475,28,36
3475,29,21
3475,30,70
3475,31,13
3475,32,846
3475,33,159
3475,34,188
3475,35,67
3475,36,27
3475,37,72
3475,38,78
3475,39,87
3475,40,244
3475,41,40
3475,42,201
3475,43,110
3475,44,84
3475,45,283
3475,46,121
3475,47,46
3475,48,53
3475,49,57
3475,50,45
3475,51,259
3475,52,75
3475,53,688
3475,54,228
3475,55,27
3475,56,69
3475,57,160
3475,58,552
3475,59,270
3475,60,109
3475,61,207
3475,62,181
3475,63,241
3475,64,374
3479,1,58
3479,2,6
3479,3,111
3479,4,535
3479,5,69
3479,6,141
3479,7,160
3479,8,645
3479,9,1416
3479,10,121
3479,11,201
3479,12,39
3479,13,69
3479,14,835
3479,15,126
3479,16,148
3479,17,1563
3479,18,51
3479,19,1142
3479,20,242
3479,21,145
3479,22,740
3479,23,78
3479,24,154
3483,1,36
3483,2,43
3483,3,83
3483,4,39
3483,5,6
3483,6,90
3483,7,37
3483,8,54
3483,9,252
3483,10,27
3483,11,171
3483,12,223
3483,13,165
3483,14,111
3483,15,111
3483,16,274
3483,17,102
3483,18,21
3483,19,3
3483,20,718
3483,21,66
3483,22,143
3483,23,70
3483,24,3
3483,25,125
3483,26,48
3483,27,66
3483,28,72
3483,29,54
3483,30,580
3483,31,3
3483,32,413
3483,33,48
3483,34,237
3483,35,69
3483,36,6
3483,37,3
3483,38,27
3483,39,3
3483,40,12
3483,41,9
3483,42,66
3483,43,192
3483,44,9
3483,45,24
3483,46,200
3483,47,12
3483,48,3
3483,49,24
3483,50,18
3483,51,31
3483,52,45
3483,53,345
3483,54,90
3483,55,12
3483,56,6
3483,57,27
3483,58,135
3483,59,108
3483,60,15
3483,61,570
3483,62,27
3483,63,12
3483,64,108
3483,65,3
3483,66,367
3483,67,652
3483,68,3
3483,69,662
3483,70,33
3483,71,393
3483,72,100
3483,73,67
3498,1,1684
3498,2,139
3498,3,404
3498,4,1082
3498,5,709
3498,6,242
3498,7,138
3499,1,411
3499,2,132
3499,3,222
3499,4,186
3499,5,186
3499,6,96
3499,7,432
3499,8,174
3499,9,1664
3499,10,1512
3499,11,66
3499,12,82
3499,13,60
3499,14,618
3499,15,234
3499,16,134
3499,17,97
3499,18,426
3499,19,232
3499,20,24
3499,21,636
3499,22,63
3499,23,6
3499,24,72
3499,25,43
3499,26,484
3499,27,136
3499,28,183
3499,29,341
3499,30,135
3499,31,72
3499,32,199
3499,33,3
3499,34,580
3499,35,699
3499,36,12
3499,37,10
3499,38,122
3499,39,661
3499,40,1202
3499,41,96
3499,42,370
3499,43,224
3499,44,125
3499,45,577
3499,46,2960
3499,47,963
3499,48,1569
3499,49,1315
3499,50,844
3499,51,469
3499,52,217
3499,53,18
3499,54,981
3499,55,20779
3499,56,1391
3499,57,490
3499,58,9
3499,59,204
3499,60,100
3499,61,707
3499,62,6
3499,63,83
3499,64,479
3499,65,108
3499,66,360
3499,67,180
3499,68,570
3499,69,2264
3499,70,471
3499,71,478
3499,72,610
3499,73,518
3499,74,174
3499,75,856
3499,76,1220
3499,77,441
3499,78,493
3499,79,55
3499,80,638
3499,81,327
3499,82,1300
3499,83,3568
3499,84,5772
3499,85,1093
3499,86,3122
3499,87,935
3499,88,4312
3499,89,4326
3499,90,1777
3499,91,944
3499,92,3825
3499,93,1171
3525,1,69
3525,2,382
3525,3,127
3525,4,219
3525,5,163
3525,6,132
3525,7,22
3525,8,97
3525,9,24
3525,10,236
3525,11,296
3525,12,313
3525,13,218
3525,14,75
3525,15,471
3525,16,132
3525,17,391
3525,18,305
3525,19,23
3525,20,219
3525,21,34
3525,22,121
3525,23,108
3525,24,153
3525,25,197
3525,26,21
3525,27,21
3525,28,39
3525,29,104
3525,30,123
3525,31,467
3525,32,1315
3525,33,106
3525,34,30
3525,35,919
3525,36,673
3525,37,163
3525,38,121
3525,39,69
3525,40,239
3525,41,227
3525,42,168
3525,43,120
3525,44,363
3525,45,26
3525,46,1512
3525,47,455
3525,48,1831
3525,49,628
3525,50,517
3525,51,953
3525,52,127
3525,53,37
3525,54,27
3525,55,632
3525,56,161
3525,57,233
3525,58,955
3525,59,1443
3525,60,3020
3525,61,929
3525,62,551
3525,63,180
3525,64,363
3525,65,12
3525,66,229
3525,67,588
3525,68,372
3525,69,140
3525,70,122
3525,71,230
3525,72,9
3525,73,236
3525,74,27
3525,75,205
3525,76,396
3525,77,306
3525,78,51
3525,79,70
3525,80,509
3525,81,752
3525,82,223
3525,83,219
3525,84,7
3525,85,397
3525,86,364
3525,87,21
3525,88,192
3525,89,173
3525,90,120
3525,91,180
3525,92,176
3525,93,162
3525,94,112
3525,95,146
3525,96,16
3525,97,297
3525,98,87
3525,99,96
3525,100,122
3525,101,407
3525,102,33
3525,103,34
3525,104,122
3525,105,75
3525,106,39
3525,107,201
3525,108,17
3525,109,28
3525,110,97
3525,111,83
3525,112,6
3525,113,187
3525,114,132
3525,115,369
3525,116,173
3525,117,30
3525,118,99
3525,119,221
3525,120,514
3525,121,183
3525,122,192
3525,123,169
3525,124,75
3525,125,255
3525,126,336
3525,127,201
3525,128,337
3525,129,40
3525,130,164
3525,131,397
3525,132,81
3525,133,10
3525,134,81
3525,135,10
3531,1,168
3531,2,433
3531,3,142
3531,4,353
3531,5,715
3531,6,482
3531,7,21
3531,8,1214
3531,9,120
3539,1,117
3539,2,22
3539,3,198
3539,4,130
3539,5,963
3539,6,10
3539,7,78
3539,8,12
3539,9,24
3539,10,82
3539,11,102
3539,12,190
3539,13,154
3539,14,41
3539,15,39
3539,16,144
3539,17,42
3539,18,231
3539,19,57
3539,20,24
3539,21,174
3539,22,36
3539,23,95
3539,24,42
3539,25,9
3539,26,303
3539,27,6
3539,28,154
3539,29,81
3539,30,105
3539,31,135
3539,32,58
3539,33,6
3539,34,37
3539,35,597
3539,36,6
3539,37,69
3539,38,257
3539,39,15
3539,40,99
3539,41,22
3539,42,78
3539,43,36
3539,44,79
3539,45,6
3539,46,87
3539,47,69
3539,48,246
3539,49,192
3539,50,15
3539,51,18
3539,52,63
3539,53,379
3539,54,9
3539,55,207
3539,56,21
3539,57,12
3539,58,29
3539,59,9
3539,60,69
3539,61,7
3539,62,136
3539,63,12
3539,64,12
3539,65,63
3539,66,42
3539,67,78
3539,68,202
3539,69,15
3539,70,28
3539,71,175
3539,72,202
3539,73,28
3539,74,154
3539,75,550
3539,76,150
3539,77,31
3539,78,37
3539,79,60
3539,80,28
3539,81,39
3539,82,78
3539,83,12
3539,84,18
3539,85,94
3539,86,64
3539,87,87
3539,88,46
3539,89,15
3539,90,13
3539,91,24
3539,92,73
3539,93,24
3539,94,37
3539,95,9
3539,96,61
3540,1,3371
3540,2,3156
3540,3,3417
3540,4,4257
3540,5,6858
3540,6,4918
3540,7,5249
3540,8,3792
3540,9,4101
3540,10,2807
3540,11,5775
3540,12,5356
3540,13,2869
3540,14,6172
3540,15,2446
3540,16,4934
3540,17,3169
3540,18,3234
3540,19,4163
3540,20,4523
3540,21,6970
3540,22,2990
3540,23,2769
3540,24,2270
3540,25,2255
3540,26,4378
3540,27,4175
3540,28,3826
3540,29,3872
3540,30,3396
3540,31,3464
3540,32,2077
3540,33,2849
3540,34,1874
3540,35,6332
3540,36,3084
3540,37,2485
3540,38,4419
3540,39,2339
3540,40,2949
3540,41,3260
3540,42,6322
3540,43,3198
3540,44,2210
3540,45,2992
3540,46,2480
3540,47,4525
3540,48,3400
3540,49,3853
3540,50,2709
3540,51,4007
3540,52,1810
3540,53,6309
3540,54,3204
3540,55,1899
3540,56,2399
3540,57,2213
3540,58,6129
3540,59,3030
3540,60,3062
3540,61,1422
3540,62,1573
3540,63,3250
3540,64,4281
3540,65,1685
3540,66,1941
3540,67,1725
3540,68,2896
3540,69,3985
3540,70,6766
3540,71,4611
3540,72,3922
3540,73,7850
3540,74,4406
3540,75,3644
3540,76,6695
3540,77,3780
3540,78,4657
3540,79,3333
3540,80,4207
3540,81,5505
3540,82,7903
3540,83,4924
3540,84,5740
3540,85,6262
3540,86,4004
3540,87,5253
3540,88,3258
3540,89,2561
3540,90,7293
3540,91,3049
3540,92,4282
3540,93,4456
3540,94,5635
3540,95,4863
3540,96,3514
3540,97,4824
3540,98,5503
3540,99,5885
3540,100,3264
3540,101,4378
3540,102,7183
3540,103,6374
3540,104,10046
3540,105,8995
3540,106,10362
3540,107,8873
3540,108,8410
3540,109,3743
3540,110,5813
3540,111,9868
3540,112,6895
3540,113,6901
3540,114,7739
3540,115,6710
3540,116,8004
3540,117,5192
3540,118,3805
3540,119,4715
3540,120,5285
3540,121,4095
3540,122,6872
3540,123,4890
3541,1,2992
3541,2,1483
3541,3,4368
3541,4,2087
3541,5,436
3541,6,3028
3541,7,3871
3541,8,6589
3541,9,6221
3541,10,2253
3541,11,6133
3541,12,432
3541,13,739
3541,14,483
3541,15,96
3541,16,3333
3541,17,3299
3541,18,1448
3541,19,7560
3541,20,1699
3541,21,1800
3541,22,9064
3541,23,5912
3541,24,17485
3541,25,1666
3541,26,3622
3541,27,3616
3541,28,1197
3541,29,4603
3541,30,905
3541,31,60
3541,32,3859
3541,33,8217
3541,34,2690
3541,35,7442
3541,36,1405
3541,37,2265
3541,38,2405
3541,39,3559
3541,40,4641
3541,41,4841
3541,42,6892
3541,43,5141
3541,44,5326
3541,45,3773
3541,46,4018
3541,47,25683
3541,48,5625
3541,49,6430
3541,50,2338
3541,51,2857
3541,52,5460
3541,53,7189
3541,54,2523
3541,55,1724
3541,56,2245
3541,57,1697
3541,58,2961
3541,59,1684
3541,60,1997
3541,61,2447
3541,62,1571
3541,63,3264
3541,64,3749
3541,65,1506
3541,66,1279
3541,67,1050
3541,68,1381
3541,69,1869
3541,70,103
3541,71,2328
3541,72,2568
3541,73,444
3541,74,1473
3541,75,2273
3541,76,232
3541,77,4
3541,78,1234
3541,79,1818
3541,80,3116
3541,81,2214
3541,82,1187
3541,83,385
3541,84,3293
3541,85,5392
3541,86,6
3541,87,1610
3541,88,3852
3541,89,816
3541,90,3121
3541,91,2464
3541,92,3111
3546,1,421
3546,2,69
3546,3,209
3567,1,3
3570,1,104
3570,2,1607
3570,3,87
3570,4,966
3570,5,1555
3570,6,520
3570,7,325
3570,8,628
3570,9,1230
3570,10,813
3570,11,2343
3570,12,424
3570,13,351
3570,14,106
3570,15,294
3570,16,974
3570,17,614
3570,18,960
3570,19,965
3570,20,1120
3570,21,1184
3570,22,418
3570,23,696
3570,24,1389
3570,25,793
3570,26,1120
3570,27,745
3570,28,2030
3570,29,903
3570,30,859
3570,31,1396
3570,32,1968
3570,33,1490
3570,34,323
3570,35,1287
3570,36,428
3570,37,3132
3570,38,596
3570,39,1011
3570,40,3771
3570,41,475
3570,42,1145
3570,43,778
3570,44,676
3570,45,384
3570,46,903
3570,47,789
3570,48,1919
3570,49,394
3570,50,711
3570,51,930
3570,52,810
3570,53,1036
3570,54,486
3570,55,1535
3570,56,206
3570,57,1194
3570,58,463
3570,59,551
3570,60,740
3570,61,568
3570,62,348
3570,63,250
3570,64,495
3570,65,551
3570,66,740
3570,67,568
3570,68,664
3570,69,917
3577,1,219
3577,2,318
3577,3,900
3577,4,19
3577,5,130
3577,6,221
3577,7,226
3577,8,829
3577,9,59
3577,10,179
3577,11,553
3577,12,75
3577,13,474
3577,14,488
3577,15,230
3577,16,214
3579,1,49
3579,2,82
3579,3,109
3579,4,349
3579,5,149
3579,6,542
3579,7,1411
3579,8,4
3579,9,124
3579,10,177
3579,11,75
3579,12,90
3579,13,578
3579,14,2458
3579,15,257
3579,16,104
3579,17,88
3579,18,75
3579,19,48
3579,20,1958
3579,21,242
3579,22,510
3579,23,1421
3579,24,1936
3579,25,2279
3579,26,101
3579,27,1450
3579,28,1492
3579,29,1847
3579,30,1294
3579,31,1594
3579,32,111
3579,33,1796
3579,34,224
3579,35,7
3579,36,331
3579,37,2842
3579,38,1941
3579,39,7
3579,40,125
3579,41,3599
3579,42,1178
3579,43,1181
3579,44,344
3579,45,2170
3579,46,2708
3579,47,63
3579,48,217
3579,49,2112
3579,50,1378
3579,51,1304
3579,52,81
3579,53,1037
3579,54,1233
3579,55,607
3579,56,419
3579,57,61
3579,58,15
3579,59,87
3579,60,2540
3579,61,599
3579,62,159
3579,63,646
3579,64,2344
3579,65,10
3579,66,461
3579,67,3294
3579,68,53
3579,69,421
3579,70,895
3579,71,652
3579,72,214
3579,73,791
3579,74,165
3579,75,1465
3579,76,113
3579,77,305
3579,78,394
3579,79,7
3579,80,2957
3579,81,1109
3579,82,504
3579,83,2288
3579,84,550
3579,85,1600
3579,86,15
3579,87,588
3579,88,17
3579,89,254
3579,90,620
3579,91,267
3579,92,1814
3579,93,1512
3579,94,419
3579,95,554
3579,96,586
3579,97,521
3579,98,1694
3579,99,679
3579,100,2059
3579,101,4959
3579,102,1041
3579,103,37
3579,104,216
3579,105,2065
3579,106,1691
3579,107,2091
3579,108,1697
3580,1,10
3580,2,9
3580,3,9
3582,1,1441
3582,2,1065
3582,3,132
3582,4,78
3582,5,5797
3582,6,78
3582,7,320
3582,8,16
3582,9,3
3582,10,81
3582,11,12
3582,12,9
3582,13,16
3582,14,1463
3582,15,6
3582,16,149
3582,17,45
3582,18,135
3582,19,552
3582,20,18
3582,21,342
3582,22,74
3582,23,120
3582,24,3
3582,25,47
3582,26,6
3582,27,384
3582,28,60
3589,1,1521
3589,2,692
3589,3,809
3589,4,944
3589,5,700
3589,6,555
3589,7,987
3589,8,439
3589,9,501
3589,10,620
3589,11,539
3589,12,535
3589,13,792
3589,14,968
3589,15,34
3589,16,11
3589,17,364
3589,18,43
3589,19,114
3589,20,1021
3589,21,607
3589,22,487
3589,23,387
3589,24,417
3589,25,290
3589,26,599
3589,27,69
3589,28,471
3589,29,1826
3589,30,298
3593,1,506
3593,2,476
3593,3,2406
3593,4,223
3593,5,1159
3593,6,204
3593,7,2904
3593,8,236
3593,9,36
3593,10,573
3593,11,305
3593,12,356
3593,13,84
3593,14,595
3593,15,676
3593,16,718
3593,17,2065
3593,18,2184
3593,19,632
3593,20,114
3593,21,540
3593,22,135
3593,23,596
3593,24,279
3593,25,84
3593,26,1345
3593,27,1412
3593,28,70
3593,29,103
3593,30,97
3593,31,570
3593,32,265
3593,33,21
3593,34,45
3593,35,906
3593,36,490
3593,37,181
3593,38,126
3593,39,603
3593,40,732
3593,41,436
3593,42,347
3593,43,259
3593,44,565
3593,45,48
3593,46,1419
3593,47,1092
3593,48,1053
3593,49,1169
3593,50,589
3593,51,1362
3593,52,2077
3593,53,105
3593,54,12
3593,55,180
3593,56,144
3593,57,88
3593,58,2536
3593,59,346
3593,60,1430
3593,61,435
3593,62,427
3593,63,936
3593,64,485
3596,1,466
3596,2,478
3596,3,95
3596,4,203
3596,5,275
3596,6,473
3596,7,58
3596,8,221
3596,9,18
3596,10,105
3596,11,503
3596,12,200
3596,13,6
3596,14,487
3596,15,436
3596,16,120
3596,17,136
3596,18,293
3596,19,70
3596,20,951
3596,21,103
3596,22,21
3596,23,265
3596,24,114
3596,25,211
3596,26,184
3596,27,1448
3596,28,136
3596,29,41
3596,30,207
3596,31,147
3596,32,168
3596,33,433
3596,34,276
3596,35,223
3596,36,79
3596,37,320
3596,38,89
3596,39,46
3596,40,722
3596,41,299
3596,42,1044
3596,43,779
3596,44,293
3596,45,180
3596,46,81
3596,47,318
3596,48,276
3596,49,42
3596,50,91
3605,1,3087
3605,2,451
3605,3,840
3605,4,394
3605,5,277
3605,6,1555
3605,7,1243
3605,8,1471
3605,9,1558
3605,10,891
3605,11,2067
3605,12,813
3605,13,1900
3605,14,1481
3605,15,1259
3605,16,592
3605,17,843
3605,18,593
3605,19,855
3605,20,818
3605,21,1266
3605,22,883
3605,23,632
3605,24,1079
3605,25,1471
3605,26,565
3605,27,1110
3605,28,435
3605,29,536
3605,30,7181
3605,31,1500
3605,32,1081
3605,33,809
3605,34,858
3605,35,2642
3605,36,1302
3605,37,1321
3605,38,1289
3605,39,2457
3605,40,2105
3605,41,1089
3605,42,2171
3605,43,3462
3605,44,1401
3605,45,1608
3605,46,922
3605,47,1289
3605,48,1806
3605,49,1637
3605,50,3480
3605,51,593
3605,52,1262
3605,53,919
3605,54,890
3605,55,371
3605,56,1754
3605,57,558
3605,58,507
3605,59,1514
3605,60,1276
3605,61,2841
3605,62,969
3605,63,793
3605,64,1464
3605,65,1295
3605,66,2335
3605,67,881
3605,68,1155
3605,69,480
3605,70,974
3605,71,367
3605,72,1421
3605,73,1374
3605,74,342
3605,75,346
3605,76,794
3605,77,369
3605,78,163
3605,79,258
3605,80,285
3605,81,48
3605,82,160
3605,83,175
3605,84,303
3605,85,545
3605,86,174
3605,87,1793
3605,88,530
3605,89,416
3605,90,983
3605,91,367
3605,92,897
3605,93,1855
3605,94,237
3605,95,980
3605,96,292
3611,1,129
3611,2,21
3611,3,253
3611,4,6
3611,5,9
3611,6,15
3611,7,13
3611,8,6
3611,9,21
3611,10,9
3611,11,37
3611,12,43
3611,13,21
3611,14,15
3611,15,196
3611,16,22
3611,17,24
3611,18,11
3611,19,24
3611,20,3
3611,21,64
3611,22,6
3611,23,7
3611,24,42
3611,25,3
3611,26,7
3611,27,99
3611,28,30
3611,29,453
3611,30,51
3611,31,679
3611,32,43
3611,33,137
3611,34,120
3615,1,105
3615,2,392
3615,3,877
3615,4,185
3615,5,159
3615,6,451
3615,7,601
3615,8,474
3615,9,96
3615,10,131
3615,11,870
3615,12,319
3615,13,300
3615,14,356
3615,15,312
3615,16,432
3615,17,643
3615,18,81
3615,19,379
3615,20,636
3615,21,829
3615,22,452
3615,23,327
3615,24,246
3615,25,84
3615,26,195
3615,27,177
3615,28,470
3615,29,1000
3615,30,1240
3615,31,307
3615,32,656
3615,33,99
3615,34,391
3615,35,2266
3615,36,299
3615,37,318
3615,38,414
3615,39,541
3615,40,515
3615,41,156
3615,42,399
3615,43,307
3615,44,77
3615,45,190
3615,46,238
3615,47,661
3615,48,791
3615,49,491
3615,50,364
3615,51,51
3615,52,273
3615,53,217
3615,54,228
3615,55,273
3615,56,267
3615,57,97
3615,58,804
3615,59,324
3615,60,115
3615,61,535
3615,62,313
3615,63,282
3615,64,172
3615,65,198
3615,66,516
3615,67,77
3615,68,9
3615,69,308
3615,70,301
3615,71,216
3615,72,177
3615,73,422
3615,74,448
3615,75,378
3615,76,34
3615,77,162
3615,78,169
3615,79,206
3615,80,710
3615,81,116
3615,82,113
3615,83,585
3615,84,1018
3615,85,482
3615,86,115
3615,87,1421
3615,88,80
3615,89,231
3615,90,484
3615,91,85
3615,92,650
3615,93,301
3615,94,2882
3615,95,360
3615,96,526
3615,97,6
3615,98,186
3615,99,396
3615,100,418
3615,101,182
3615,102,33
3615,103,65
3615,104,335
3615,105,96
3615,106,842
3615,107,112
3615,108,138
3615,109,435
3615,110,1429
3615,111,3024
3615,112,503
3615,113,1730
3615,114,133
3615,115,297
3615,116,575
3615,117,257
3615,118,1036
3615,119,645
3615,120,2080
3615,121,1582
3615,122,908
3615,123,940
3615,124,722
3615,125,3
3615,126,878
3615,127,428
3615,128,480
3615,129,1022
3615,130,12
3615,131,634
3615,132,448
3615,133,166
3615,134,175
3615,135,284
3615,136,597
3615,137,301
3615,138,10351
3615,139,136
3615,140,733
3615,141,1003
3615,142,396
3615,143,1040
3615,144,823
3615,145,1441
3615,146,491
3615,147,719
3615,148,449
3615,149,1176
3615,150,331
3615,151,1943
3615,152,962
3615,153,1855
3615,154,900
3615,155,817
3615,156,177
3615,157,1492
3624,1,104
3624,2,78
3624,3,31
3624,4,19
3624,5,24
3624,6,18
3624,7,24
3624,8,30
3625,1,31
3625,2,9
3625,3,6
3625,4,358
3625,5,129
3625,6,180
3625,7,19
3625,8,133
3625,9,28
3625,10,561
3625,11,201
3625,12,151
3625,13,78
3625,14,42
3625,15,6
3625,16,9
3625,17,169
3625,18,67
3628,1,33
3628,2,210
3628,3,844
3628,4,9
3628,5,442
3628,6,126
3628,7,1210
3628,8,810
3628,9,771
3628,10,971
3628,11,1014
3628,12,625
3628,13,1075
3628,14,602
3628,15,318
3628,16,214
3628,17,1204
3628,18,60
3628,19,69
3628,20,704
3628,21,57
3628,22,27
3628,23,806
3628,24,144
3628,25,1368
3628,26,1413
3628,27,22
